adm0_name,phase3,phase4,phase5,phase35,chtype,exercise_label,exercise_year
Cameroon,1312,0,0,1312,current,Sep-Dec,2019
Cameroon,2236,0,0,2236,current,Sep-Dec,2019
Cameroon,4156,0,0,4156,current,Sep-Dec,2019
Cameroon,8654,0,0,8654,current,Sep-Dec,2019
Cameroon,20985,0,0,20985,current,Sep-Dec,2019
Cameroon,4666,0,0,4666,current,Sep-Dec,2019
Cameroon,1158,0,0,1158,current,Sep-Dec,2019
Cameroon,19594,0,0,19594,current,Sep-Dec,2019
Cameroon,16407,0,0,16407,current,Sep-Dec,2019
Cameroon,4084,0,0,4084,current,Sep-Dec,2019
Cameroon,13626,0,0,13626,current,Sep-Dec,2019
Cameroon,18003,0,0,18003,current,Sep-Dec,2019
Cameroon,4445,0,0,4445,current,Sep-Dec,2019
Cameroon,12518,0,0,12518,current,Sep-Dec,2019
Cameroon,30473,3585,0,34058,current,Sep-Dec,2019
Cameroon,106291,18485,0,124776,current,Sep-Dec,2019
Cameroon,61988,11623,0,73610,current,Sep-Dec,2019
Cameroon,69757,6976,0,76732,current,Sep-Dec,2019
Cameroon,75230,22569,0,97799,current,Sep-Dec,2019
Cameroon,49768,5972,0,55740,current,Sep-Dec,2019
Cameroon,72605,5378,0,77983,current,Sep-Dec,2019
Cameroon,31824,7577,0,39401,current,Sep-Dec,2019
Cameroon,60251,13389,0,73640,current,Sep-Dec,2019
Cameroon,114304,22861,0,137164,current,Sep-Dec,2019
Cameroon,64963,12993,0,77956,current,Sep-Dec,2019
Cameroon,39180,14692,0,53872,current,Sep-Dec,2019
Cameroon,38707,7038,0,45745,current,Sep-Dec,2019
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,4376,0,0,4376,current,Jan-May,2018
Burkina Faso,4846,0,0,4846,current,Jan-May,2018
Burkina Faso,31304,7366,0,38670,current,Jan-May,2018
Burkina Faso,9631,0,0,9631,current,Jan-May,2018
Burkina Faso,87469,13811,0,101280,current,Jan-May,2018
Burkina Faso,20838,2501,0,23338,current,Jan-May,2018
Burkina Faso,135844,13584,0,149428,current,Jan-May,2018
Burkina Faso,3979,0,0,3979,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,10848,0,0,10848,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,1685,0,0,1685,current,Jan-May,2018
Burkina Faso,20058,11462,0,31520,current,Jan-May,2018
Burkina Faso,14917,0,0,14917,current,Jan-May,2018
Burkina Faso,99682,14952,0,114634,current,Jan-May,2018
Burkina Faso,2300,0,0,2300,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,109570,11534,0,121104,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,12606,0,0,12606,current,Jan-May,2018
Burkina Faso,19437,4859,0,24297,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,8672,0,0,8672,current,Jan-May,2018
Burkina Faso,22743,0,0,22743,current,Jan-May,2018
Burkina Faso,7945,0,0,7945,current,Jan-May,2018
Burkina Faso,4668,0,0,4668,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,18038,0,0,18038,current,Jan-May,2018
Burkina Faso,10323,0,0,10323,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,0,0,0,0,current,Jan-May,2018
Burkina Faso,59020,0,0,59020,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,6637,0,0,6637,current,Sep-Dec,2018
Burkina Faso,5669,0,0,5669,current,Sep-Dec,2018
Burkina Faso,3965,0,0,3965,current,Sep-Dec,2018
Burkina Faso,4738,0,0,4738,current,Sep-Dec,2018
Burkina Faso,17152,0,0,17152,current,Sep-Dec,2018
Burkina Faso,3176,0,0,3176,current,Sep-Dec,2018
Burkina Faso,2269,0,0,2269,current,Sep-Dec,2018
Burkina Faso,3465,0,0,3465,current,Sep-Dec,2018
Burkina Faso,20758,0,0,20758,current,Sep-Dec,2018
Burkina Faso,15356,0,0,15356,current,Sep-Dec,2018
Burkina Faso,41098,0,0,41098,current,Sep-Dec,2018
Burkina Faso,7113,0,0,7113,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,4220,0,0,4220,current,Sep-Dec,2018
Burkina Faso,6029,0,0,6029,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,3805,0,0,3805,current,Sep-Dec,2018
Burkina Faso,2259,0,0,2259,current,Sep-Dec,2018
Burkina Faso,11875,0,0,11875,current,Sep-Dec,2018
Burkina Faso,4545,0,0,4545,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,2514,0,0,2514,current,Sep-Dec,2018
Burkina Faso,1302,0,0,1302,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,4783,0,0,4783,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,26706,0,0,26706,current,Sep-Dec,2018
Burkina Faso,7792,0,0,7792,current,Sep-Dec,2018
Burkina Faso,4087,0,0,4087,current,Sep-Dec,2018
Burkina Faso,2402,0,0,2402,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,7427,0,0,7427,current,Sep-Dec,2018
Burkina Faso,5298,0,0,5298,current,Sep-Dec,2018
Burkina Faso,2063,0,0,2063,current,Sep-Dec,2018
Burkina Faso,6973,0,0,6973,current,Sep-Dec,2018
Burkina Faso,4084,0,0,4084,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,0,0,0,0,current,Sep-Dec,2018
Burkina Faso,6661,0,0,6661,current,Sep-Dec,2018
Burkina Faso,1808,0,0,1808,current,Sep-Dec,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,8254,0,0,8254,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,8922,0,0,8922,current,Jan-May,2018
Mali,2293,0,0,2293,current,Jan-May,2018
Mali,2736,0,0,2736,current,Jan-May,2018
Mali,17372,0,0,17372,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,1304,0,0,1304,current,Jan-May,2018
Mali,24862,0,0,24862,current,Jan-May,2018
Mali,6042,0,0,6042,current,Jan-May,2018
Mali,3143,0,0,3143,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,3067,0,0,3067,current,Jan-May,2018
Mali,4740,0,0,4740,current,Jan-May,2018
Mali,0,0,0,0,current,Jan-May,2018
Mali,8619,0,0,8619,current,Jan-May,2018
Mali,23960,0,0,23960,current,Jan-May,2018
Mali,20359,0,0,20359,current,Jan-May,2018
Mali,10318,0,0,10318,current,Jan-May,2018
Mali,13536,0,0,13536,current,Jan-May,2018
Mali,22425,0,0,22425,current,Jan-May,2018
Mali,32970,0,0,32970,current,Jan-May,2018
Mali,42327,6349,0,48676,current,Jan-May,2018
Mali,4229,0,0,4229,current,Jan-May,2018
Mali,14893,1655,0,16548,current,Jan-May,2018
Mali,1425,0,0,1425,current,Jan-May,2018
Mali,7867,0,0,7867,current,Jan-May,2018
Mali,5772,0,0,5772,current,Jan-May,2018
Mali,2280,0,0,2280,current,Jan-May,2018
Mali,15570,0,0,15570,current,Jan-May,2018
Mali,10292,0,0,10292,current,Jan-May,2018
Mali,13614,1513,0,15127,current,Jan-May,2018
Mali,12743,2124,0,14867,current,Jan-May,2018
Mali,2609,0,0,2609,current,Jan-May,2018
Mali,401,0,0,401,current,Jan-May,2018
Mali,1244,0,0,1244,current,Jan-May,2018
Mali,313,0,0,313,current,Jan-May,2018
Mali,4351,0,0,4351,current,Jan-May,2018
Mali,2070,0,0,2070,current,Jan-May,2018
Mali,3343,0,0,3343,current,Jan-May,2018
Mali,3956,0,0,3956,current,Jan-May,2018
Mali,5369,0,0,5369,current,Jan-May,2018
Mali,6102,0,0,6102,current,Jan-May,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,2360,0,0,2360,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,3107,0,0,3107,current,Sep-Dec,2018
Mali,3233,0,0,3233,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,3155,0,0,3155,current,Sep-Dec,2018
Mali,4876,0,0,4876,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,9859,0,0,9859,current,Sep-Dec,2018
Mali,8377,0,0,8377,current,Sep-Dec,2018
Mali,10615,0,0,10615,current,Sep-Dec,2018
Mali,11140,0,0,11140,current,Sep-Dec,2018
Mali,16478,3296,0,19774,current,Sep-Dec,2018
Mali,48453,4845,0,53298,current,Sep-Dec,2018
Mali,6531,0,0,6531,current,Sep-Dec,2018
Mali,4351,0,0,4351,current,Sep-Dec,2018
Mali,3404,0,0,3404,current,Sep-Dec,2018
Mali,1466,0,0,1466,current,Sep-Dec,2018
Mali,6068,0,0,6068,current,Sep-Dec,2018
Mali,2968,0,0,2968,current,Sep-Dec,2018
Mali,2345,0,0,2345,current,Sep-Dec,2018
Mali,9607,0,0,9607,current,Sep-Dec,2018
Mali,3528,0,0,3528,current,Sep-Dec,2018
Mali,6222,0,0,6222,current,Sep-Dec,2018
Mali,7280,0,0,7280,current,Sep-Dec,2018
Mali,899,0,0,899,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,214,0,0,214,current,Sep-Dec,2018
Mali,323,0,0,323,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Mali,0,0,0,0,current,Sep-Dec,2018
Niger,844,0,0,844,current,Jan-May,2018
Niger,1860,0,0,1860,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,1255,0,0,1255,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,214,0,0,214,current,Jan-May,2018
Niger,19279,1836,0,21115,current,Jan-May,2018
Niger,17556,2633,0,20190,current,Jan-May,2018
Niger,24202,2420,0,26622,current,Jan-May,2018
Niger,3150,0,0,3150,current,Jan-May,2018
Niger,2406,0,0,2406,current,Jan-May,2018
Niger,1858,0,0,1858,current,Jan-May,2018
Niger,13314,2102,0,15417,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,10067,0,0,10067,current,Jan-May,2018
Niger,1287,0,0,1287,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,9281,0,0,9281,current,Jan-May,2018
Niger,3364,0,0,3364,current,Jan-May,2018
Niger,4374,0,0,4374,current,Jan-May,2018
Niger,4460,0,0,4460,current,Jan-May,2018
Niger,27475,0,0,27475,current,Jan-May,2018
Niger,8307,0,0,8307,current,Jan-May,2018
Niger,6731,0,0,6731,current,Jan-May,2018
Niger,2868,0,0,2868,current,Jan-May,2018
Niger,26640,0,0,26640,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,6325,0,0,6325,current,Jan-May,2018
Niger,87344,4159,0,91504,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,905,0,0,905,current,Jan-May,2018
Niger,3580,0,0,3580,current,Jan-May,2018
Niger,962,0,0,962,current,Jan-May,2018
Niger,6234,0,0,6234,current,Jan-May,2018
Niger,11923,1325,0,13247,current,Jan-May,2018
Niger,23965,0,0,23965,current,Jan-May,2018
Niger,2034,0,0,2034,current,Jan-May,2018
Niger,6636,0,0,6636,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,14120,0,0,14120,current,Jan-May,2018
Niger,13073,0,0,13073,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,13485,1419,0,14905,current,Jan-May,2018
Niger,21130,2113,0,23243,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,34117,3591,0,37709,current,Jan-May,2018
Niger,22903,0,0,22903,current,Jan-May,2018
Niger,2114,0,0,2114,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,2667,0,0,2667,current,Jan-May,2018
Niger,17497,1666,0,19163,current,Jan-May,2018
Niger,85518,4072,0,89590,current,Jan-May,2018
Niger,6072,0,0,6072,current,Jan-May,2018
Niger,6073,0,0,6073,current,Jan-May,2018
Niger,44555,0,0,44555,current,Jan-May,2018
Niger,41275,0,0,41275,current,Jan-May,2018
Niger,20104,0,0,20104,current,Jan-May,2018
Niger,14548,0,0,14548,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,27017,0,0,27017,current,Jan-May,2018
Niger,0,0,0,0,current,Jan-May,2018
Niger,20330,0,0,20330,current,Jan-May,2018
Niger,2530,0,0,2530,current,Jan-May,2018
Niger,2974,0,0,2974,current,Jan-May,2018
Niger,1965,0,0,1965,current,Jan-May,2018
Niger,3306,0,0,3306,current,Jan-May,2018
Niger,1593,0,0,1593,current,Jan-May,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,7784,0,0,7784,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,873,0,0,873,current,Sep-Dec,2018
Niger,4488,0,0,4488,current,Sep-Dec,2018
Niger,2215,0,0,2215,current,Sep-Dec,2018
Niger,10214,1277,0,11491,current,Sep-Dec,2018
Niger,16276,1628,0,17903,current,Sep-Dec,2018
Niger,6215,0,0,6215,current,Sep-Dec,2018
Niger,9486,1897,0,11383,current,Sep-Dec,2018
Niger,640,0,0,640,current,Sep-Dec,2018
Niger,7256,0,0,7256,current,Sep-Dec,2018
Niger,14456,0,0,14456,current,Sep-Dec,2018
Niger,5219,0,0,5219,current,Sep-Dec,2018
Niger,11355,0,0,11355,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,1336,0,0,1336,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,6506,0,0,6506,current,Sep-Dec,2018
Niger,4246,0,0,4246,current,Sep-Dec,2018
Niger,6925,0,0,6925,current,Sep-Dec,2018
Niger,11871,0,0,11871,current,Sep-Dec,2018
Niger,1382,0,0,1382,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,7368,0,0,7368,current,Sep-Dec,2018
Niger,20463,0,0,20463,current,Sep-Dec,2018
Niger,26237,0,0,26237,current,Sep-Dec,2018
Niger,1565,0,0,1565,current,Sep-Dec,2018
Niger,3493,0,0,3493,current,Sep-Dec,2018
Niger,7426,0,0,7426,current,Sep-Dec,2018
Niger,12940,0,0,12940,current,Sep-Dec,2018
Niger,5526,0,0,5526,current,Sep-Dec,2018
Niger,8615,0,0,8615,current,Sep-Dec,2018
Niger,2775,0,0,2775,current,Sep-Dec,2018
Niger,4004,0,0,4004,current,Sep-Dec,2018
Niger,5699,0,0,5699,current,Sep-Dec,2018
Niger,6981,0,0,6981,current,Sep-Dec,2018
Niger,2974,0,0,2974,current,Sep-Dec,2018
Niger,2272,0,0,2272,current,Sep-Dec,2018
Niger,6589,0,0,6589,current,Sep-Dec,2018
Niger,6236,0,0,6236,current,Sep-Dec,2018
Niger,21744,0,0,21744,current,Sep-Dec,2018
Niger,16535,2362,0,18897,current,Sep-Dec,2018
Niger,41060,3733,0,44793,current,Sep-Dec,2018
Niger,18442,2213,0,20655,current,Sep-Dec,2018
Niger,22516,2598,0,25114,current,Sep-Dec,2018
Niger,1386,0,0,1386,current,Sep-Dec,2018
Niger,23805,0,0,23805,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,84653,16931,0,101584,current,Sep-Dec,2018
Niger,9296,0,0,9296,current,Sep-Dec,2018
Niger,8859,0,0,8859,current,Sep-Dec,2018
Niger,3164,0,0,3164,current,Sep-Dec,2018
Niger,8603,0,0,8603,current,Sep-Dec,2018
Niger,11262,0,0,11262,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,13930,0,0,13930,current,Sep-Dec,2018
Niger,5238,0,0,5238,current,Sep-Dec,2018
Niger,7581,0,0,7581,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,9716,0,0,9716,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Niger,0,0,0,0,current,Sep-Dec,2018
Nigeria,42469,3693,0,46162,current,Jan-May,2018
Nigeria,44665,2127,0,46792,current,Jan-May,2018
Nigeria,22759,0,0,22759,current,Jan-May,2018
Nigeria,22956,0,0,22956,current,Jan-May,2018
Nigeria,24370,0,0,24370,current,Jan-May,2018
Nigeria,24065,0,0,24065,current,Jan-May,2018
Nigeria,41692,0,0,41692,current,Jan-May,2018
Nigeria,5278,0,0,5278,current,Jan-May,2018
Nigeria,24924,0,0,24924,current,Jan-May,2018
Nigeria,8145,0,0,8145,current,Jan-May,2018
Nigeria,10661,0,0,10661,current,Jan-May,2018
Nigeria,36905,0,0,36905,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,4083,0,0,4083,current,Jan-May,2018
Nigeria,2247,0,0,2247,current,Jan-May,2018
Nigeria,14811,0,0,14811,current,Jan-May,2018
Nigeria,18538,0,0,18538,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,2851,0,0,2851,current,Jan-May,2018
Nigeria,2485,0,0,2485,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,21125,0,0,21125,current,Jan-May,2018
Nigeria,22036,0,0,22036,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,88891,0,0,88891,current,Jan-May,2018
Nigeria,126172,0,0,126172,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,27714,19954,0,47667,current,Jan-May,2018
Nigeria,106496,20882,0,127377,current,Jan-May,2018
Nigeria,23877,0,0,23877,current,Jan-May,2018
Nigeria,46212,5135,0,51347,current,Jan-May,2018
Nigeria,25618,2846,0,28464,current,Jan-May,2018
Nigeria,38458,12307,0,50765,current,Jan-May,2018
Nigeria,9392,0,0,9392,current,Jan-May,2018
Nigeria,36589,16465,0,53055,current,Jan-May,2018
Nigeria,257554,0,0,257554,current,Jan-May,2018
Nigeria,242825,12141,0,254966,current,Jan-May,2018
Nigeria,110989,7525,0,118514,current,Jan-May,2018
Nigeria,51337,11408,0,62745,current,Jan-May,2018
Nigeria,23158,0,0,23158,current,Jan-May,2018
Nigeria,37919,10342,0,48261,current,Jan-May,2018
Nigeria,20339,12204,0,32543,current,Jan-May,2018
Nigeria,21767,0,0,21767,current,Jan-May,2018
Nigeria,3118,0,0,3118,current,Jan-May,2018
Nigeria,24389,0,0,24389,current,Jan-May,2018
Nigeria,33844,13538,0,47382,current,Jan-May,2018
Nigeria,27291,4548,0,31839,current,Jan-May,2018
Nigeria,73890,13979,0,87869,current,Jan-May,2018
Nigeria,32409,23335,0,55744,current,Jan-May,2018
Nigeria,6596,0,0,6596,current,Jan-May,2018
Nigeria,12815,0,0,12815,current,Jan-May,2018
Nigeria,39662,0,0,39662,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,30286,0,0,30286,current,Jan-May,2018
Nigeria,10378,0,0,10378,current,Jan-May,2018
Nigeria,16516,0,0,16516,current,Jan-May,2018
Nigeria,38840,0,0,38840,current,Jan-May,2018
Nigeria,21890,0,0,21890,current,Jan-May,2018
Nigeria,33517,0,0,33517,current,Jan-May,2018
Nigeria,53841,0,0,53841,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,45415,0,0,45415,current,Jan-May,2018
Nigeria,304736,0,0,304736,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,64827,0,0,64827,current,Jan-May,2018
Nigeria,114257,0,0,114257,current,Jan-May,2018
Nigeria,27702,0,0,27702,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,15097,0,0,15097,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,90634,0,0,90634,current,Jan-May,2018
Nigeria,24390,0,0,24390,current,Jan-May,2018
Nigeria,108356,0,0,108356,current,Jan-May,2018
Nigeria,12213,0,0,12213,current,Jan-May,2018
Nigeria,20952,0,0,20952,current,Jan-May,2018
Nigeria,0,0,0,0,current,Jan-May,2018
Nigeria,21330,0,0,21330,current,Jan-May,2018
Nigeria,15599,0,0,15599,current,Jan-May,2018
Nigeria,41133,0,0,41133,current,Jan-May,2018
Nigeria,55032,2293,0,57325,current,Jan-May,2018
Nigeria,55870,2149,0,58019,current,Jan-May,2018
Nigeria,12708,0,0,12708,current,Jan-May,2018
Nigeria,23767,0,0,23767,current,Jan-May,2018
Nigeria,14297,0,0,14297,current,Jan-May,2018
Nigeria,15219,0,0,15219,current,Jan-May,2018
Nigeria,5398,0,0,5398,current,Jan-May,2018
Nigeria,25868,1078,0,26946,current,Jan-May,2018
Nigeria,52306,2012,0,54318,current,Jan-May,2018
Nigeria,23847,0,0,23847,current,Jan-May,2018
Nigeria,29616,0,0,29616,current,Jan-May,2018
Nigeria,18415,0,0,18415,current,Jan-May,2018
Nigeria,24915,0,0,24915,current,Jan-May,2018
Nigeria,37455,0,0,37455,current,Jan-May,2018
Nigeria,17060,0,0,17060,current,Jan-May,2018
Nigeria,25521,0,0,25521,current,Jan-May,2018
Nigeria,16701,0,0,16701,current,Jan-May,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,15740,0,0,15740,current,Sep-Dec,2018
Nigeria,33587,0,0,33587,current,Sep-Dec,2018
Nigeria,2674,0,0,2674,current,Sep-Dec,2018
Nigeria,35887,0,0,35887,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,13485,0,0,13485,current,Sep-Dec,2018
Nigeria,45047,2048,0,47095,current,Sep-Dec,2018
Nigeria,20031,0,0,20031,current,Sep-Dec,2018
Nigeria,4630,0,0,4630,current,Sep-Dec,2018
Nigeria,51745,0,0,51745,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,41612,6935,0,48548,current,Sep-Dec,2018
Nigeria,4500,0,0,4500,current,Sep-Dec,2018
Nigeria,8872,0,0,8872,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,8918,0,0,8918,current,Sep-Dec,2018
Nigeria,21855,0,0,21855,current,Sep-Dec,2018
Nigeria,22798,0,0,22798,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,22223,0,0,22223,current,Sep-Dec,2018
Nigeria,42058,0,0,42058,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,28193,0,0,28193,current,Sep-Dec,2018
Nigeria,56756,18919,0,75675,current,Sep-Dec,2018
Nigeria,6109,0,0,6109,current,Sep-Dec,2018
Nigeria,16163,0,0,16163,current,Sep-Dec,2018
Nigeria,18813,0,0,18813,current,Sep-Dec,2018
Nigeria,19408,0,0,19408,current,Sep-Dec,2018
Nigeria,59862,17959,0,77821,current,Sep-Dec,2018
Nigeria,22162,8524,0,30686,current,Sep-Dec,2018
Nigeria,1771,886,0,2657,current,Sep-Dec,2018
Nigeria,76376,19094,0,95470,current,Sep-Dec,2018
Nigeria,23600,0,0,23600,current,Sep-Dec,2018
Nigeria,82428,0,0,82428,current,Sep-Dec,2018
Nigeria,31266,6253,0,37519,current,Sep-Dec,2018
Nigeria,37549,8344,0,45893,current,Sep-Dec,2018
Nigeria,21117,0,0,21117,current,Sep-Dec,2018
Nigeria,23718,0,0,23718,current,Sep-Dec,2018
Nigeria,0,0,0,0,current,Sep-Dec,2018
Nigeria,3107,0,0,3107,current,Sep-Dec,2018
Nigeria,68284,13657,0,81940,current,Sep-Dec,2018
Nigeria,43178,0,0,43178,current,Sep-Dec,2018
Nigeria,27261,0,0,27261,current,Sep-Dec,2018
Nigeria,18501,0,0,18501,current,Sep-Dec,2018
Nigeria,17695,0,0,17695,current,Sep-Dec,2018
Nigeria,23380,0,0,23380,current,Sep-Dec,2018
