adm0_name,adm0_gaulcode,adm0_pcod3,adm0_pcod2,region,adm1_name,adm1_gaulcode,adm1_pcod3,adm1_pcod2,adm2_name,adm2_gaulcode,adm2_pcod3,adm2_pcod2,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,chtype,exercise_code,exercise_label,exercise_year,reference_code,reference_label,reference_year,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,usethisperiod
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,412842,1,342659,57798,12385,0,0,12385,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,323755,2,223391,87414,12950,0,0,12950,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,405455,2,295982,93255,16218,0,0,16218,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,298264,1,244576,47722,5965,0,0,5965,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,539420,2,382988,129461,26971,0,0,26971,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,349383,2,244568,76864,27951,0,0,27951,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,122602,1,100534,19616,2452,0,0,2452,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,390498,2,277254,93720,19525,0,0,19525,current,2,Jan-May,2021,2,Jan-May,2021,2,3,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,200167,2,144120,42035,14012,0,0,14012,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,353395,2,247377,91883,14136,0,0,14136,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,378596,2,257445,94649,26502,0,0,26502,current,2,Jan-May,2021,2,Jan-May,2021,2,3,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,341563,1,280082,54650,6831,0,0,6831,current,2,Jan-May,2021,2,Jan-May,2021,1,2,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,400729,2,252459,108197,40073,0,0,40073,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,356900,2,221278,107070,28552,0,0,28552,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,210833,2,128608,59033,23192,0,0,23192,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,342165,2,242937,88963,10265,0,0,10265,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,487143,2,345872,126657,14614,0,0,14614,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,140457,2,102534,32305,5618,0,0,5618,current,2,Jan-May,2021,2,Jan-May,2021,1,3,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,152729,2,109965,39710,3055,0,0,3055,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,164177,2,119849,36119,8209,0,0,8209,current,2,Jan-May,2021,2,Jan-May,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,832642,2,591176,199834,41632,0,0,41632,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,261085,1,211479,49606,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,1,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,813790,2,610343,187172,16276,0,0,16276,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,118795,1,98600,20195,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,1,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,237892,1,195071,42821,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,159602,1,130874,28728,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,222591,2,160266,51196,11130,0,0,11130,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,241352,2,149638,77233,14481,0,0,14481,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,3,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,344272,1,282303,61969,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,348097,1,292401,55696,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,579498,2,336109,202824,40565,0,0,40565,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,3,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,255045,2,183632,58660,12752,0,0,12752,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,329839,1,267170,52774,9895,0,0,9895,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,3,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,412842,1,334402,61926,16514,0,0,16514,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,3,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,323755,2,213678,93889,16188,0,0,16188,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,405455,2,263546,113527,28382,0,0,28382,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,298264,2,223698,62635,11931,0,0,11931,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,539420,2,334440,161826,43154,0,0,43154,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,349383,2,220111,97827,31444,0,0,31444,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,122602,1,100534,18390,3678,0,0,3678,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,390498,2,249919,117149,23430,0,0,23430,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,3,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,200167,1,164137,30025,6005,0,0,6005,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,1,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,353395,2,236775,98951,17670,0,0,17670,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,378596,2,287733,83291,7572,0,0,7572,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,341563,1,300575,40988,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,1,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,400729,1,340620,52095,8015,0,0,8015,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,356900,2,249830,89225,17845,0,0,17845,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,210833,1,172883,37950,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,342165,1,283997,58168,0,0,0,0,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,487143,2,326386,141271,19486,0,0,19486,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,3,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,140457,2,108152,29496,2809,0,0,2809,projected,2,Jan-May,2021,3,Jun-Aug,2021,1,2,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,152729,2,100801,45819,6109,0,0,6109,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,164177,2,103432,49253,11492,0,0,11492,projected,2,Jan-May,2021,3,Jun-Aug,2021,2,2,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,233731,1,229056,4675,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,494796,1,470056,24740,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,106349,1,104222,2127,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,212968,1,210838,2130,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,142880,1,138594,4286,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,199270,1,197277,1993,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,216065,1,213904,2161,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,308201,1,305119,3082,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,311626,1,308510,3116,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,518783,1,508407,10376,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,228324,1,226041,2283,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,295281,1,286423,8858,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,369588,1,365892,3696,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,745405,2,573962,156535,14908,0,0,14908,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,289834,1,286936,2898,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,362975,1,359345,3630,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,267014,1,264344,2670,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,482904,1,473246,9658,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,312777,1,309649,3128,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,109757,1,104269,5488,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,349585,2,276172,69917,3496,0,0,3496,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,179195,1,175611,3584,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,316369,1,284732,31637,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,136727,1,121687,15040,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,146976,1,139627,7349,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,350730,1,343715,7015,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,305777,1,290488,15289,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,358744,1,297758,60986,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,319507,2,252411,63901,3195,0,0,3195,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,188743,1,186856,1887,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,306316,2,238926,64326,3063,0,0,3063,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,436104,2,344522,82860,8722,0,0,8722,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,125741,1,124484,1257,0,0,0,0,current,1,Sep-Dec,2017,1,Sep-Dec,2017,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,233731,1,224382,9349,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,494796,1,460160,34636,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,106349,1,103159,3190,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,212968,1,208709,4259,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,142880,1,137165,5715,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,199270,1,193292,5978,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,216065,1,207422,8643,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,308201,1,298955,9246,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,311626,1,305393,6233,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,518783,1,498032,20751,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kerouane,40722,GIN0402,GN0402,228324,1,223758,4566,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kouroussa,40723,GIN0403,GN0403,295281,1,280517,14764,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Mandiana,40724,GIN0404,GN0404,369588,1,358500,11088,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Siguiri,40725,GIN0405,GN0405,745405,2,536692,186351,22362,0,0,22362,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Coyah,40726,GIN0501,GN0501,289834,1,281139,8695,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Dubreka,40727,GIN0502,GN0502,362975,1,348456,14519,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Forecariah,40728,GIN0503,GN0503,267014,1,256333,10681,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Kindia,40730,GIN0504,GN0504,482904,1,468417,14487,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Kindia,40704,GN0501,GN05,Telimele,40731,GIN0505,GN0505,312777,1,306521,6256,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Koubia,40732,GIN0601,GN0601,109757,1,103172,6585,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Labe,40733,GIN0602,GN0602,349585,2,262189,80405,6992,0,0,6992,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Lelouma,40734,GIN0603,GN0603,179195,1,173819,5376,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Mali,40735,GIN0604,GN0604,316369,1,278405,37964,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Labe,40705,GN0601,GN06,Tougue,40736,GIN0605,GN0605,136727,1,118952,17775,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Dalaba,40737,GIN0701,GN0701,146976,1,135218,11758,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Mamou,40738,GIN0702,GN0702,350730,1,333194,17536,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Mamou,40706,GN0701,GN07,Pita,40739,GIN0703,GN0703,305777,1,278257,27520,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Beyla,40740,GIN0801,GN0801,358744,2,283408,71749,3587,0,0,3587,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Gueckedou,40741,GIN0802,GN0802,319507,2,246020,70292,3195,0,0,3195,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Lola,40742,GIN0803,GN0803,188743,1,184968,3775,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Macenta,40743,GIN0804,GN0804,306316,2,232800,70453,3063,0,0,3063,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Nzerekore,40744,GIN0805,GN0805,436104,2,335800,91582,8722,0,0,8722,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Nzerekore,40707,GN0801,GN08,Yomou,40745,GIN0806,GN0806,125741,1,123226,2515,0,0,0,0,projected,1,Sep-Dec,2017,3,Jun-Aug,2018,,,,,N
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boffa,40708,GIN0101,GN0101,240375,1,209126,28845,2404,0,0,2404,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Boke,40709,GIN0102,GN0102,508861,1,417266,76329,15266,0,0,15266,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Fria,40729,GIN0105,GN0105,109372,1,97341,10937,1094,0,0,1094,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Gaoual,40710,GIN0103,GN0103,219021,1,186168,28473,4380,0,0,4380,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Boke,40700,GN0101,GN01,Koundara,40711,GIN0104,GN0104,146942,1,132248,13225,1469,0,0,1469,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dabola,40717,GIN0301,GN0301,316962,1,285266,31696,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Dinguiraye,40718,GIN0302,GN0302,222206,1,191097,22221,8888,0,0,8888,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Faranah,40719,GIN0303,GN0303,199270,1,189306,9964,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Faranah,40702,GN0301,GN03,Kissidougou,40720,GIN0304,GN0304,320484,1,304460,16024,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Guinea,106,GIN,GN,,Kankan,40703,GN0401,GN04,Kankan,40721,GIN0401,GN0401,533530,1,490848,42682,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
